u,f,kernel,lambda,a,b,u_is_polynomial,u_is_trigonometric,u_is_hyperbolic,u_is_exponential,u_max_degree,f_is_polynomial,f_is_trigonometric,f_is_hyperbolic,f_is_exponential,f_max_degree,kernel_is_polynomial,kernel_is_trigonometric,kernel_is_hyperbolic,kernel_is_exponential,kernel_max_degree,lambda_is_polynomial,lambda_is_trigonometric,lambda_is_hyperbolic,lambda_is_exponential,lambda_max_degree
-389.09054924212624*x**5*(x**3 + 1.995936494707733), -389.09054924212624*x**5*(x**3 + 1.995936494707733) - 7935.9808284668906*exp(-tan(3.9310414837530043/(x*cosh(x**3)))), 0.001448501097830796*exp(-tan(3.9310414837530043/(x*cosh(x**3)))), -0.9246826887427488, -3.745642757768093, 1.7048557826574395,True,False,False,False,8,False,True,True,True,1,False,True,True,True,1,True,False,False,False,1
18678.500341982364*x**3*(1 - 0.0043261412619239028*x)**3, 18678.500341982364*x**3*(1 - 0.0043261412619239028*x)**3 - 650.34695800983856*tanh(x)/x**4, tanh(x)/(t**8*x**4), 3.2551448333650512, 2.1761024770335187, 8.6438858538665,True,False,False,False,6,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
4.717516718751522*x**4 + 2.5895105702504646*x**2 + 2*x - 35344.26228493596*exp(4*x) + 7.0100565707150067, 4.717516718751522*x**4 + 2.5895105702504646*x**2 + 2*x - 35344.26228493596*exp(4*x) + 534378262458066.46, 4.634879662155287, 5.815681720124719, 1.3471690936161096, 5.382839980867198,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
x, 249.568576350877*x**5*tan(x) + x + 397577.4203222366, -293.9860217606477*t + x**5*tan(x), 7.612946100485239, -8.107883037342084, -0.41654604110650695,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**2, -2.1357486208053153*x**5 + x**2 - 2046.5540598407328*x + 780127.8016768299*exp(x) + 164716.35749584041, t*(-t**2 - t + 0.001043372993397113*x**5 + x - 381.1142714730849*exp(x) + 0.0039156687070140964 - 0.001043372993397113*x/t) - 2.8608398447208856, 1.033012509460434, -5.932450398977105, 9.78432599884918,True,False,False,False,2,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
-7.042384538142612, -1107.455691677022*x + 4.99792326306715*(7.042384538142612*x - 16.41281136344227)*log(1.0*x*tan(x) - 11.86867572434909*tan(x) + 9.538099869743588)*tan(x)/(tan(x) - 1) - 4.99792326306715*(7.042384538142612*x - 16.41281136344227)*log(1.0*x*tan(x) + 3.863436824093178*tan(x) - 6.194012678698677)*tan(x)/(tan(x) - 1) - 335.715338801632*log((x - 11.86867572434909)*tan(x) + 9.53809986974359) - 218.0125070368792*log((x + 3.863436824093178)*tan(x) - 6.19401267869868) + 546.6854613003686, 2*x + log(-t + (t + x - 2.330575854605499)*tan(x)), -4.99792326306715, -9.538099869743588, 6.194012678698677,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-0.9555969510958180, 4413.199799571376 - 76489856.90675264/tanh(x), -4.511081398798835*t**8/tanh(x) + 144.8741750628008, 2.91999207208522, -7.238659600548805, 3.680776577337747,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
1.0098702979705045, 2.6040375143985873*tan(x)**5 - 11.403497640940784, t + tan(x)**5, -0.5441626061914775, -7.136285485505067, -2.397653922259728,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x + 375.84712717382, t, -8.871504353555721, 4.359398884102708, 5.943398808006757,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1,True,False,False,False,1
x**5, x**5 - 5733.42823107071*x**3 + 5733.42823107071*x**2 + 18879.67461549376*cosh(tan(x)) - 21527.4651477437, t*cos(t + 0.9118644717225504)*cosh(tan(x)) + t - x**3 + x**2, 4.8687551727471075, -4.380510482924822, -0.4684251849625358,True,False,False,False,5,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
0.74787433029160156, 57.397911547741344*cosh(x) - 186.25953618125743, -t + cosh(x), -8.250075139917472, -1.3932684585052648, 7.909443192702817,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x - x*exp(-x), -8.5014156106475*x - x*exp(-x), x, 0.1935636308961275, -2.8564137786224597, 6.458306821551528,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1,True,False,False,False,1
x**3 + 1.2895962864602737*x, x**3 + 1.2895962864602737*x - 7408.4318120629056/cosh(x), t/cosh(x), 8.919782998164706, -5.231317326294597, -2.1890619218552088,True,False,False,False,3,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
cosh(x)**3, -17321938618.718737*x**3 + cosh(x)**3 - 316973916770.78259, -3.5149996803561656*t - 1.5852429270601073*x**3, -5.255481173792591, 8.077692832812986, 8.382072274353465,False,False,True,False,1,False,False,True,False,1,True,False,False,False,3,True,False,False,False,1
-0.6106876644912251, 79.63676978756676*tan(x) + 77.25306498253367, 4.520350287610309*tan(x) + 4.41971011143835, 4.8748576554363865, 3.323472952837921, 9.241275347628882,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, -1130.8435127432821*x*tan(x) + x - 337.567647436696, -0.36579577051014079*t**2*x*tan(x) + t, 6.701774563000459, -9.452079264765484, -8.850859623687121,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-2.054332251280517, 131.033469600471*cosh(9.294454993072993*x**2)**2 - 2.054332251280517, cosh(9.294454993072993*x**2)**2, 5.560462960832776, -2.7517443876367498, 8.719237771245211,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
6.476922822842852, -524.1942702265725*x - 87.68402139939816*log(1 - tanh(x**3 - 7.15213548430619)) + 87.68402139939816*log(1 - tanh(x**3 - 1.17391662686029)) - 4480.553167745475, 4.822138435459387*x - 4.822138435459387*tanh(t - x**3) + 46.09897316972709, 2.80745021216822, 1.1739166268602865, 7.152135484306193,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
4.896778741319718, -92346.64403886323, log(exp(1 - t))**3, 7.272971597878236, -9.134196268147516, 4.638316479901533,True,False,False,False,1,True,False,False,False,1,False,False,False,True,1,True,False,False,False,1
x*(x + cos(x)**5) + x - 3.952037841058149, x*(x + cos(x)**5) - 2826.662867259922*x - 3.952037841058149, x, 5.757991160579081, -9.800250294931267, 9.118141224749937,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
-2.493049365835372, -1666.508435237364, 1.139415942448983*exp(t)/t**2, -8.093768822351839, 4.26039027617729, 8.227320016365404,True,False,False,False,1,True,False,False,False,1,False,False,False,True,1,True,False,False,False,1
x, x + 58.0322969855923*exp(4*x)/tan(x**2) + 835.43107225527*exp(3*x)/tan(x**2) + 4975.30704269817*exp(2*x)/tan(x**2) + 14080.7505211482*exp(x)/tan(x**2) + 15561.8489266111/tan(x**2), (t + exp(x))**4/tan(x**2), -4.188588927894383, -0.6588220470484014, 5.305069156060693,True,False,False,False,1,False,True,False,True,1,False,True,False,True,1,True,False,False,False,1
8.446332298688482, -462.9143483862482*x**3/tan(x) - 63.69771986573827*x + 8.446332298688482, 7.267361364927609*x**3/tan(x) + x, 1.2246898718361532, -1.5522438942902195, 4.605613068123462,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
1.3878188106336466, 40.119049856226178*x*cos(x) - 291.6762791892821*cos(x) + 1.3878188106336466, t*(t + x)*cos(x), 1.989415923324609, -6.4715404732296955, 3.5803703412467485,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x - 88.516855770968101*tanh(x**2 + 9.275741566660137), 1.3892470870496414*tanh(x**2 + 9.275741566660137), -7.7807732898682165, -4.5842438014958, 2.153499665762862,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**5, x**5 - 1589.362454671103*x + 1589.362454671103*cos(x)**5 + 719014.1567196677*cos(x)**4 + 171678261.4636638*cos(x)**3 + 22623176188.98867*cos(x)**2 + 1577756609323.825*cos(x) + 45656157223310.43, -x + 4173.079922911474*(0.1887594309960873*t**4 - t**2 + 0.1887594309960873*cos(x))**5, -2.315422310576185, -0.690612224582539, 4.003678886314265,True,False,False,False,5,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**5 - x + 0.5538764099715401, -38.41487150309449*x**6 + x**5 - x + 38.41487150309449*cos(x)**2 + 10.23435867199524*cosh(x) + 0.5538764099715401, x**6 - cos(x)**2 - cosh(x)/t, 0.20946260508291203, 3.6239693181484522, 3.8720918800993793,True,False,False,False,5,False,True,True,False,1,False,True,True,False,1,True,False,False,False,1
x, 5.41658636108209*x**2 - 46.5816469736766*x, 0.113837723273402*x**2 - x, -1.5472659333123566, -3.2762645009229203, 8.499298244301269,True,False,False,False,1,True,False,False,False,2,True,False,False,False,2,True,False,False,False,1
x - 228.2700343095964, -21378.82131282795*x + 10689.91065641397*cos(log(x) + log(2)) + 37468.38058349822, -t + 2*x - cos(log(2*x)), -4.57584510393529, -1.6318546231140392, 8.764780090325445,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x*exp(x) + x - 1/x, x*exp(x) - 171.8472111881275*x - 3848.068370849609 - 1/x, -8.545258858278292*t - 9.415424590704259 - 9.466321626055386*x/t, -7.274596536964085, -6.780280714973794, -4.193259026438025,False,False,False,True,1,False,False,False,True,1,False,False,False,False,1,True,False,False,False,1
0.63523050826178025*x, 0.63523050826178025*x + 81.11462548534851*tan(x) - 0.46395692557591747, 0.04776537179677064 - 8.350926628919343*tan(x), 3.493294245714594, -1.0677842832722426, 3.1455675762367203,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x - 548.246323078228*cos(-0.4296632198786752*x**3 + x + 7.354351364105098), t*cos(-0.4296632198786752*x**3 + x + 7.354351364105098), 4.142602185189899, -7.221926670308989, 2.730695024791096,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x*tanh(x**2 - 6.3069575346870169) + 34705.90314210182, x*tanh(x**2 - 6.3069575346870169) + 4055932.3860046292, -2.801252415581077, 9.654945455642114, -2.4577900285825827, 1.8262136412794376,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1,True,False,False,False,1
-8.940684830990852, 68.33991620058863*x**2*log(0.908417973283747*x + 1.0*exp(3*x**2) + 1.0*cosh(x**12)) - 68.33991620058863*x**2*log(5.717089078288911*x + 1.0*exp(3*x**2) + 1.0*cosh(x**12)) - 8.940684830990852, x**3/(t*x + x + exp(3*x**2) + cosh(x**12)), -7.643700397949813, -0.09158202671625304, 4.717089078288911,True,False,False,False,1,False,False,True,True,1,False,False,True,True,1,True,False,False,False,1
-x**2 + 0.84249185352968853*x, -x**2 + 0.84249185352968853*x - 983.89460112831984*(-4.558029883867567*cos(x) - 0.84249185352968853)/cos(x) + 249.99869335148153 + 48791.481388553014/cos(x), -(-t**2 + t)/cos(x) + 4.558029883867567, 3.0534441928873512, -9.000256693276487, 6.193777952138149,True,False,False,False,2,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-0.021620588678564278*x**3*(5.4395490412745335*x*cos(1.0168712345943473*x) - 21.831771915039776), -0.021620588678564278*x**3*(5.4395490412745335*x*cos(1.0168712345943473*x) - 21.831771915039776) + 15761.699616524493*x - 10.279457369231229*cos(x) - 1.4409095906339865, -x*(-27.69890378236489*t - 154.3857724729674) + cos(x) + 0.1401737016729073, 4.8534856302673255, 3.582886961047331, 6.945148224399791,False,True,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
cos(x**2)/x, 0.0489794332567846*(-x**5 + tan(x))**4 + cos(x**2)/x, (-x**5 + tan(x))**4, -8.547994103772218, -9.818184316556016, -6.719745102533268,False,True,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
-7.246651776734801, -307.0328970402087*x + 307.0328970402087*x/(-4.6197519528413515 + 1/tan(x)) - 7.246651776734801, -x + x/(-4.6197519528413515 + 1/tan(x)), 3.699447793886282, -5.831860289968076, 5.620911706007838,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
x**5 + 1.8069335557580644, x**5 + 53790.944019329146*x + 1.8069335557580644, x, 1.4759189688494985, -8.01444062898045, 5.9895331111611725,True,False,False,False,5,True,False,False,False,5,True,False,False,False,1,True,False,False,False,1
2.4025719235320205, -32.142529132782642*x + 2.4025719235320205 + 239.07658390589158*tan(x)/x**2 + 2373.2162038786835/x**2, t*(tan(x) + 9.926594085905375)/x**2 + x, 4.142163930256714, -9.052916805394078, -5.82311133279333,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
74130.5571744862*cos(x**2)**5/cos(x)**5 - 2.870622072102435/x, 74130.5571744862*cos(x**2)**5/cos(x)**5 - 2.870622072102435/x, 0, -8.20795101041634, 0.7649270607038616, 9.354245795071417,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1,True,False,False,False,1
4140.464726516358, -90955.17926983831*x + 4140.464726516358 + 11003.14973926448*exp(x)/x - 22462.05012668083/x, -x + 0.120973317051262*(t + exp(x))/x, -8.394552786849266, -3.3498508960058864, -0.7329891377938065,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
x**4, x**4 + 44166.2352090846*tanh(1), tanh(1), -9.716422267492113, -7.44822679219431, -2.8708512984289802,True,False,False,False,4,True,False,True,False,4,True,False,True,False,1,True,False,False,False,1
x*(x**4 - x), x*(x**4 - x) - 773275.156294949, t, 8.08792992493715, -3.0656516718697846, 6.797101866048795,True,False,False,False,5,True,False,False,False,5,True,False,False,False,1,True,False,False,False,1
x, x + 569.017323868518 + 85.2089729045474/x**2 - 85.2089729045474*cosh(exp(x))/x**3 + 1138.03464773704/x**3, -t + (-2*t + x - cosh(exp(x)))/x**3, 7.412053368188101, -7.505914613219926, -5.774664681915018,True,False,False,False,1,False,False,True,True,1,False,False,True,True,1,True,False,False,False,1
x, -68.251682018744*x + 5.01472004549133*(-1.0*x**2 + 7.49404561398723*x)*exp(7.49404561398723/x) - 5.01472004549133*(-1.0*x**2 + 9.1531459521568*x)*exp(9.1531459521568/x) - 621.647279920507, x + exp(t/x) + 8.97663799346056, 5.014720045491327, 7.494045613987229, 9.153145952156802,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
3.9234970400594804*x, -0.37830652437285716*x*log(tanh(24.1204942212245*tanh(1)/x) + 1)/tanh(1) + 0.37830652437285716*x*log(tanh(49.7422195155232*tanh(1)/x) + 1)/tanh(1) + 3.9234970400594804*x + 21.736371939833498, tanh(t**2*tanh(1)/x) - 3.2425124094869684, 0.19284149854596144, 4.911261978476055, 7.052816424345892,True,False,False,False,1,False,False,True,False,1,False,False,True,False,1,True,False,False,False,1
x**2, x**2 + 3.6498861924044726*exp(3*x**3) - 130888.3853356047, t**3 + 0.0056496927980203248*exp(3*x**3), -4.773948996915232, -7.4022286438552225, 0.7265533609285484,True,False,False,False,2,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
-4.312950168803238*x**5 - 8.898200146526763*x**4 + 34.837463665251286, -4.312950168803238*x**5 - 8.898200146526763*x**4 - 1022103.6082847847, -4.257025528609488, -8.320637217180645, -7.173792834962289, 5.711092054375207,True,False,False,False,5,True,False,False,False,5,True,False,False,False,1,True,False,False,False,1
x**4, 198.00103853651165*x**4 + 1528.4540324781354*x**2 - 30.403543664791843*x, x*(x**3 + 7.758609009540098*x - 12.409734818214528*exp(-t))/t, -0.6155126409909801, 2.2286729669851653, 6.010287549816866,True,False,False,False,4,True,False,False,False,4,False,False,False,True,1,True,False,False,False,1
x + 3.208578211446586, x + 614.3591925152427, 0.119669915559326*cos(t) - 9.009991736674145, 1.6581536057289537, 5.7189846637235, 9.502337450494515,True,False,False,False,1,True,False,False,False,1,False,True,False,False,1,True,False,False,False,1
x, x + 142.086051204996*exp(x) + 440.504002671195, t + 0.00864550043237256*exp(-t + x)/t, -2.8531762043007696, -8.716654276238184, -5.839442739489586,True,False,False,False,1,False,False,False,True,1,False,False,False,True,1,True,False,False,False,1
-9.824835166207581*cos(x + 0.50364626856275929) - 9.305624319672695, 270905.91741229914 - 9.824835166207581*cos(x + 0.50364626856275929), -3.1929418108057517*t**3 - 6.3364203935001875, 9.76241167380855, -7.178863228828494, -1.0918242029314218,False,True,False,False,1,False,True,False,False,1,True,False,False,False,3,True,False,False,False,1
-6.587373950196598, 185.8545751790216*x**3 - 30.20155997887215*log(tan(1.21684356555515 + 2.779684907171667/x)**2 + 1) + 30.20155997887215*log(tan(1.86006000017189 - 2.779684907171667/x)**2 + 1) - 6.587373950196598, x**3 + tan(t - 2.779684907171667/x), 9.169529529432833, -1.216843565555152, 1.860060000171888,True,False,False,False,1,False,True,False,False,1,False,True,False,False,1,True,False,False,False,1
(x*(-x**3 + cosh(1)) + 1.34945987925575)/x, -0.17665693287876505 + (x*(-x**3 + cosh(1)) + 1.34945987925575)/x, 1.4375295925336379/t**6, 8.267312955676466, -5.752606177426783, -4.0964017373032995,False,False,True,False,1,False,False,True,False,1,False,False,False,False,1,True,False,False,False,1
